Title,Category,Rating,Year,Length,Type,Age,Genre,URL
33rd Film Independent Spirit Awards,['self'],6.0/10,2018,,TV Special,,[],https://www.imdb.com/title/tt7635548/?ref_=nm_flmg_slf_59
The EE British Academy Film Awards,['self'],6.3/10,2018,,TV Special,,[],https://www.imdb.com/title/tt7866928/?ref_=nm_flmg_slf_60
24th Annual Screen Actors Guild Awards,['self'],7.6/10,2018,,TV Special,,['Comedy'],https://www.imdb.com/title/tt8053828/?ref_=nm_flmg_slf_61
E! Live from the Red Carpet,['self'],3.7/10,1995–,4h,TV Series,Unrated,['News'],https://www.imdb.com/title/tt4346344/?ref_=nm_flmg_slf_62
Quotidien,['self'],6.2/10,2016–,1h 35m,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt6052530/?ref_=nm_flmg_slf_63
The 23rd Annual Critics' Choice Awards,['self'],5.1/10,2018,,TV Special,,['News'],https://www.imdb.com/title/tt7861522/?ref_=nm_flmg_slf_64
The 75th Annual Golden Globe Awards,['self'],5.5/10,2018,,TV Special,,"['Comedy', 'News']",https://www.imdb.com/title/tt6635044/?ref_=nm_flmg_slf_65
Variety Studio: Actors on Actors,['self'],7.0/10,2014–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt4267324/?ref_=nm_flmg_slf_66
Live with Regis and Kathie Lee,"['self', 'archive footage']",4.5/10,1988–,1h,TV Series,TV-PG,['Talk-Show'],https://www.imdb.com/title/tt0096636/?ref_=nm_flmg_slf_67
"W Magazine: Margot Robbie Explores ASMR with Vegemite, Champagne, and High Heels",['self'],,2017,3m,Video,,['Short'],https://www.imdb.com/title/tt9644534/?ref_=nm_flmg_slf_68
IMDb at Toronto International Film Festival,['self'],6.1/10,2017–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt8783910/?ref_=nm_flmg_slf_69
"Watching, Waiting",['self'],4.4/10,2017,3m,Movie,,['Documentary'],https://www.imdb.com/title/tt6633012/?ref_=nm_flmg_slf_70
The Squad Declassified,['self'],5.2/10,2016,4m,Video,15,"['Documentary', 'Short']",https://www.imdb.com/title/tt6396070/?ref_=nm_flmg_slf_71
David Blaine: Beyond Magic,['self'],7.2/10,2016,42m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt6265614/?ref_=nm_flmg_slf_72
Invincible A-List with Vince & Joan,['self'],,2016–,30m,TV Series,,[],https://www.imdb.com/title/tt6263938/?ref_=nm_flmg_slf_73
The Legend of Tarzan: Creating the Virtual Jungle,['self'],,2016,15m,Video,,[],https://www.imdb.com/title/tt6267730/?ref_=nm_flmg_slf_74
The Legend of Tarzan: Gabon to the Screen,['self'],4.8/10,2016,3m,Video,,['Documentary'],https://www.imdb.com/title/tt6322058/?ref_=nm_flmg_slf_75
The Legend of Tarzan: Tarzan and Jane's Unfailing Love,['self'],7.7/10,2016,6m,Video,,[],https://www.imdb.com/title/tt6267674/?ref_=nm_flmg_slf_76
The Legend of Tarzan: Tarzan Reborn,['self'],6.6/10,2016,15m,Video,,['Short'],https://www.imdb.com/title/tt6267696/?ref_=nm_flmg_slf_77
Saturday Night Live,['self'],8.0/10,1975–,1h 30m,TV Series,TV-14,['Comedy'],https://www.imdb.com/title/tt0072562/?ref_=nm_flmg_slf_78
Kino+,['self'],9.7/10,2014–,,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt14622282/?ref_=nm_flmg_slf_79
Last Week,['self'],7.7/10,2016–2020,30m,TV Series,,['Comedy'],https://www.imdb.com/title/tt8527880/?ref_=nm_flmg_slf_80
